"record_id","admission_date_raw","indexed_end_date_raw","admission_date","indexed_end_date","elapsed_days","geography","population_boundary","elapsed_unit"
"smdswhr_809_80915","17950401","17950410","1795-04-01","1795-04-10","9","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_826_82665","17950401","17950401","1795-04-01","1795-04-01","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83485","17950401","17950401","1795-04-01","1795-04-01","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_950_95042","17950401","17950520","1795-04-01","1795-05-20","49","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_959_95949","17950401","17960420","1795-04-01","1796-04-20","385","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_759_75943","17950404","17950404","1795-04-04","1795-04-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78234","17950404","17950404","1795-04-04","1795-04-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_788_78819","17950404","17950404","1795-04-04","1795-04-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_838_83864","17950404","17950408","1795-04-04","1795-04-08","4","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_849_84930","17950404","17950606","1795-04-04","1795-06-06","63","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86968","17950404","17950616","1795-04-04","1795-06-16","73","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_890_89057","17950404","17950610","1795-04-04","1795-06-10","67","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_826_82666","17950406","17950410","1795-04-06","1795-04-10","4","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83486","17950406","17950406","1795-04-06","1795-04-06","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_959_95950","17950406","17950508","1795-04-06","1795-05-08","32","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_759_75944","17950407","17950407","1795-04-07","1795-04-07","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80041","17950407","17950407","1795-04-07","1795-04-07","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_803_80371","17950407","17950407","1795-04-07","1795-04-07","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_816_81654","17950407","17950407","1795-04-07","1795-04-07","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_834_83487","17950407","17950407","1795-04-07","1795-04-07","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_849_84931","17950407","17950604","1795-04-07","1795-06-04","58","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_903_90311","17950407","17960708","1795-04-07","1796-07-08","458","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_913_91363","17950407","17950713","1795-04-07","1795-07-13","97","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_938_93884","17950407","17950426","1795-04-07","1795-04-26","19","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_959_95951","17950407","17950525","1795-04-07","1795-05-25","48","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_759_75945","17950408","17950408","1795-04-08","1795-04-08","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80042","17950408","17950408","1795-04-08","1795-04-08","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80043","17950408","17950411","1795-04-08","1795-04-11","3","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_816_81655","17950408","17950408","1795-04-08","1795-04-08","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82176","17950408","17950408","1795-04-08","1795-04-08","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82177","17950408","17950414","1795-04-08","1795-04-14","6","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_849_84932","17950408","17950809","1795-04-08","1795-08-09","123","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_903_90312","17950408","17970821","1795-04-08","1797-08-21","866","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_938_93885","17950408","17950427","1795-04-08","1795-04-27","19","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_942_94257","17950408","17961117","1795-04-08","1796-11-17","589","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78235","17950409","17950421","1795-04-09","1795-04-21","12","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_880_88020","17950409","17950528","1795-04-09","1795-05-28","49","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_826_82667","17950410","17950410","1795-04-10","1795-04-10","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_847_84733","17950410","17950413","1795-04-10","1795-04-13","3","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_950_95043","17950410","17950506","1795-04-10","1795-05-06","26","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_768_76861","17950411","17950411","1795-04-11","1795-04-11","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_800_80044","17950411","17950411","1795-04-11","1795-04-11","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82178","17950411","17950411","1795-04-11","1795-04-11","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_821_82179","17950411","17950411","1795-04-11","1795-04-11","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_839_83922","17950411","17950411","1795-04-11","1795-04-11","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_853_85387","17950411","17950604","1795-04-11","1795-06-04","54","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_903_90313","17950411","17960205","1795-04-11","1796-02-05","300","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_929_92919","17950411","17950531","1795-04-11","1795-05-31","50","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_942_94258","17950411","17960311","1795-04-11","1796-03-11","335","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_942_94259","17950411","17960109","1795-04-11","1796-01-09","273","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78236","17950413","17950413","1795-04-13","1795-04-13","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_869_86969","17950413","17950504","1795-04-13","1795-05-04","21","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_782_78237","17950415","17950415","1795-04-15","1795-04-15","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
